TransactionIndex,IcrRecordIndex,NumIcrRecordIndices,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency,GL Memo,GL Company
8019,"[9078, 36679, 47222, 65638, 73050]",5,[8128],1,[10123],1,0,24200.0,,25,8,2008,25,8,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 20000$,best ctd 460/2
8020,"[11116, 14132, 40768, 41184, 54043]",5,[8129],1,[10098],1,3,-10000.3,,25,8,2008,25,8,2008,paiementcheque,2500142,7891010056211,CTD,TNC,c 2500142 rgt/f.total,best ctd 460/2
8021,"[8601, 16080, 41421, 58633, 75521]",5,[8130],1,[10124],1,1,-2003.18,,26,8,2008,26,8,2008,virement,,7891010056211,CTD,TNC,virement ctd/tnd,best ctd 460/2
8022,[81393],1,[8131],1,[10125],1,0,-3050.0,,26,8,2008,26,8,2008,paiementcheque,2500146,7891010056211,CTD,TNC,c 2500146 avance/expats,best ctd 460/2
8023,"[783, 1075, 16621, 18595, 51481, 56156]",6,[8132],1,[10126],1,0,-5002.0,,27,8,2008,27,8,2008,virement,,7891010056211,CTD,TNC,virement ctd/tnd,best ctd 460/2
8024,[53418],1,[8133],1,[10127],1,0,12200.0,,27,8,2008,27,8,2008,virement,,7891010056211,CTD,TNC,alim/usd/ctd  10000$,best ctd 460/2
8025,"[13156, 91095]",2,[8134],1,[10086],1,13,-2781004,,27,8,2008,27,8,2008,paiementcheque,2500137,7891010056211,CTD,TNC,c 2500137 rgt/f.tunisiana,best ctd 460/2
8026,"[10424, 10523, 70378, 71873]",4,[8135],1,[10121],1,5,-8222.47,,27,8,2008,27,8,2008,paiementcheque,2500143,7891010056211,CTD,TNC,c 2500143 rgt/quit.star,best ctd 460/2
8027,"[412, 43576, 50333, 75662, 90785, 94977]",6,[8136],1,[10122],1,2,-1398.3,,27,8,2008,27,8,2008,paiementcheque,2500145,7891010056211,CTD,TNC,c 2500145 rgt/f.elc.essid,best ctd 460/2
8028,"[31218, 43106, 50855, 97585]",4,[8137],1,[10131],1,0,-6000.0,,28,8,2008,28,8,2008,paiementcheque,2500149,7891010056211,CTD,TNC,c 2500149 pret personnel,best ctd 460/2
8029,"[35935, 46786, 55825]",3,[8138],1,[10081],1,16,-2257.92,,28,8,2008,28,8,2008,paiementcheque,2500133,7891010056211,CTD,TNC,c 2500133 rgt/f.omega,best ctd 460/2
8030,"[56981, 111280]",2,[8139],1,[10134],1,0,-67016772,,29,8,2008,29,8,2008,virement,,7891010056211,CTD,TNC,prelev/dec 07/08,best ctd 460/2
8031,"[1077, 34305, 75067, 97711]",4,[8140],1,[10133],1,0,-11445.0,,29,8,2008,29,8,2008,paiementcheque,2500151,7891010056211,CTD,TNC,c 2500151 rgt/salaire 8/8,best ctd 460/2
8032,[71837],1,[8141],1,[10132],1,0,244000.0,,29,8,2008,29,8,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 200000$,best ctd 460/2
8033,"[28788, 69311, 75469]",3,[8142],1,[10128],1,2,-112.4,,29,8,2008,29,8,2008,paiementcheque,2500147,7891010056211,CTD,TNC,c 2500147 rgt/f.m.khemais,best ctd 460/2
8034,"[13337, 34294, 36723, 44931, 45028, 55878, 65647]",7,[8143],1,[10155],1,0,-8875146,,1,9,2008,1,9,2008,paiementcheque,2474456,7891010056211,CTD,TNC,c 2474456 rgt/f.w.wear,best ctd 460/2
8035,"[49847, 106302]",2,[8144],1,[10130],1,4,-1265.5,,1,9,2008,1,9,2008,paiementcheque,2500150,7891010056211,CTD,TNC,c 2500150 rgt/f.zenith,best ctd 460/2
8036,"[7770, 35874, 50522, 59833, 70082, 74025, 101372]",7,[8145],1,[10153],1,0,-3519472,,1,9,2008,1,9,2008,paiementcheque,2474452,7891010056211,CTD,TNC,c 2474452 rgt/f.b.plus,best ctd 460/2
8037,"[7385, 31232, 38572, 43490, 69848]",5,[8146],1,[10099],1,10,-2693486,,1,9,2008,1,9,2008,paiementcheque,2500144,7891010056211,CTD,TNC,c 2500144 rgt/quit.ptt,best ctd 460/2
8038,"[82525, 93488]",2,[8147],1,[10165],1,0,-60002.2,,1,9,2008,1,9,2008,paiementeffet,,7891010056211,CTD,TNC,rgt/eff.equip 31/08/08,best ctd 460/2
8039,"[30417, 41676]",2,[8148],1,[10135],1,1,-70002.2,,1,9,2008,1,9,2008,paiementeffet,,7891010056211,CTD,TNC,rgt/eff.equip 31/08/08,best ctd 460/2
8040,"[11080, 19406, 29173, 42792, 44807, 55779, 58176, 69498, 78708, 80191]",10,[8149],1,[10164],1,0,-9014.75,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virt.sahrawafa,best ctd 460/2
8041,"[58654, 68920, 86827]",3,[8150],1,[10228],1,0,-812.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mbarek 08,best ctd 460/2
8042,"[58654, 68920, 86827]",3,[8151],1,[10230],1,0,-2252.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.dallal 08,best ctd 460/2
8043,"[58654, 68920, 86827]",3,[8152],1,[10205],1,0,-1352.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bechir 08,best ctd 460/2
8044,"[58654, 68920, 86827]",3,[8153],1,[10229],1,0,-1342.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ghdemsi 08,best ctd 460/2
8045,"[58654, 68920, 86827]",3,[8154],1,[10202],1,0,-1552.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.lazreg 08,best ctd 460/2
8046,"[58654, 68920, 86827]",3,[8155],1,[10233],1,0,-2252.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.kamoun 08,best ctd 460/2
8047,"[57299, 76245, 78798, 82718, 89196, 101582, 104869]",7,[8156],1,[10158],1,0,61500.0,,1,9,2008,1,9,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 50000$,best ctd 460/2
8048,"[74893, 94310, 104847, 129378, 129391]",5,[8157],1,[10159],1,0,86100.0,,1,9,2008,1,9,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 69998.8$,best ctd 460/2
8049,"[58654, 68920, 86827]",3,[8158],1,[10190],1,0,-402.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ahmed 08,best ctd 460/2
8050,"[58654, 68920, 86827]",3,[8159],1,[10235],1,0,-1137.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.salem 08,best ctd 460/2
8051,"[58654, 68920, 86827]",3,[8160],1,[10236],1,0,-685.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bilel 08,best ctd 460/2
8052,"[58654, 68920, 86827]",3,[8161],1,[10237],1,0,-1367.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.knani 08,best ctd 460/2
8053,"[58654, 68920, 86827]",3,[8162],1,[10215],1,0,-1352.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ben salem 08,best ctd 460/2
8054,"[58654, 68920, 86827]",3,[8163],1,[10239],1,0,-2420.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.el horry 08,best ctd 460/2
8055,"[51488, 56510, 92361, 97497]",4,[8164],1,[10163],1,0,-2158.5,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virt.tijani lassiret,best ctd 460/2
8056,"[58654, 68920, 86827]",3,[8165],1,[10240],1,0,-1177.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.laazaz 08,best ctd 460/2
8057,"[58654, 68920, 86827]",3,[8166],1,[10241],1,0,-1702.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bassem 08,best ctd 460/2
8058,"[58654, 68920, 86827]",3,[8167],1,[10242],1,0,-712.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.chouchen 08,best ctd 460/2
8059,"[58654, 68920, 86827]",3,[8168],1,[10243],1,0,-1002.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.hamed 08,best ctd 460/2
8060,"[58654, 68920, 86827]",3,[8169],1,[10244],1,0,-397.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.attiri 08,best ctd 460/2
8061,"[58654, 68920, 86827]",3,[8170],1,[10192],1,0,-302.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.fatma08,best ctd 460/2
8062,"[58654, 68920, 86827]",3,[8171],1,[10246],1,0,-366.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.houssam 08,best ctd 460/2
8063,"[58654, 68920, 86827]",3,[8172],1,[10247],1,0,-1272.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.tarek 08,best ctd 460/2
8064,"[58654, 68920, 86827]",3,[8173],1,[10181],1,0,-2552.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.grissi 08,best ctd 460/2
8065,"[52859, 57101, 58448, 89126, 103557]",5,[8174],1,[10160],1,0,36900.0,,1,9,2008,1,9,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 30000$,best ctd 460/2
8066,"[58654, 68920, 86827]",3,[8175],1,[10206],1,0,-1492.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.houcine 08,best ctd 460/2
8067,"[58654, 68920, 86827]",3,[8176],1,[10250],1,0,-1702.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mehdi 08,best ctd 460/2
8068,"[58654, 68920, 86827]",3,[8177],1,[10251],1,0,-732.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.froui 08,best ctd 460/2
8069,"[58654, 68920, 86827]",3,[8178],1,[10225],1,0,-1652.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.najeh 08,best ctd 460/2
8070,"[58654, 68920, 86827]",3,[8179],1,[10253],1,0,-972.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ben najem 08,best ctd 460/2
8071,"[58654, 68920, 86827]",3,[8180],1,[10232],1,0,-1552.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.hamza08,best ctd 460/2
8072,"[58654, 68920, 86827]",3,[8181],1,[10255],1,0,-1002.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.el borni 08,best ctd 460/2
8073,"[58654, 68920, 86827]",3,[8182],1,[10256],1,0,-1802.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bani 08,best ctd 460/2
8074,"[58654, 68920, 86827]",3,[8183],1,[10257],1,0,-1147.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.gharbi 08,best ctd 460/2
8075,"[58654, 68920, 86827]",3,[8184],1,[10199],1,0,-1502.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.akkari 08,best ctd 460/2
8076,"[58654, 68920, 86827]",3,[8185],1,[10259],1,0,-1395.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bouchaala08,best ctd 460/2
8077,"[58654, 68920, 86827]",3,[8186],1,[10166],1,0,-3902.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.abdoul 08,best ctd 460/2
8078,"[58654, 68920, 86827]",3,[8187],1,[10167],1,0,-11922.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.sayahi 08,best ctd 460/2
8079,"[58654, 68920, 86827]",3,[8188],1,[10168],1,0,-2302.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.cherif 08,best ctd 460/2
8082,"[58654, 68920, 86827]",3,[8191],1,[10170],1,0,-4822.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.najeh 08,best ctd 460/2
8083,"[58654, 68920, 86827]",3,[8192],1,[10171],1,0,-8602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.fawzi 08,best ctd 460/2
8084,"[58654, 68920, 86827]",3,[8193],1,[10172],1,0,-1202.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.imed 08,best ctd 460/2
8085,"[58654, 68920, 86827]",3,[8194],1,[10173],1,0,-1402.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.hlima08,best ctd 460/2
8086,"[58654, 68920, 86827]",3,[8195],1,[10174],1,0,-4627.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.gabsi 08,best ctd 460/2
8087,[10356],1,[8196],1,[10323],1,-27,-1002.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement /sal.mechichi 09,best ctd 460/2
8088,"[58654, 68920, 86827]",3,[8197],1,[10176],1,0,-3902.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.aboud 08,best ctd 460/2
8089,"[58654, 68920, 86827]",3,[8198],1,[10177],1,0,-1762.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.herzi 08,best ctd 460/2
8090,"[58654, 68920, 86827]",3,[8199],1,[10178],1,0,-6632.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.amine 08,best ctd 460/2
8091,"[58654, 68920, 86827]",3,[8200],1,[10179],1,0,-4822.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.khaled 08,best ctd 460/2
8092,"[58654, 68920, 86827]",3,[8201],1,[10180],1,0,-1202.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.anwar,best ctd 460/2
8093,"[58654, 68920, 86827]",3,[8202],1,[10248],1,0,-2552.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.hamdi 08,best ctd 460/2
8094,"[58654, 68920, 86827]",3,[8203],1,[10182],1,0,-1402.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.nejla08,best ctd 460/2
8095,"[58654, 68920, 86827]",3,[8204],1,[10183],1,0,-522.1,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mohamed 08,best ctd 460/2
8096,"[58654, 68920, 86827]",3,[8205],1,[10184],1,0,-1532.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.barhoumi 08,best ctd 460/2
8097,"[58654, 68920, 86827]",3,[8206],1,[10185],1,0,-4232.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.kacem 08,best ctd 460/2
8098,"[58654, 68920, 86827]",3,[8207],1,[10186],1,0,-552.1,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.monia08,best ctd 460/2
8099,"[58654, 68920, 86827]",3,[8208],1,[10187],1,0,-2347.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.jlaeil 08,best ctd 460/2
8100,"[58654, 68920, 86827]",3,[8209],1,[10188],1,0,-3602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.med ali 08,best ctd 460/2
8101,"[58654, 68920, 86827]",3,[8210],1,[10189],1,0,-1580.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.chekir 08,best ctd 460/2
8102,"[58654, 68920, 86827]",3,[8211],1,[10234],1,0,-402.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.yosra08,best ctd 460/2
8103,"[58654, 68920, 86827]",3,[8212],1,[10191],1,0,-602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.moncef 08,best ctd 460/2
8104,"[58654, 68920, 86827]",3,[8213],1,[10245],1,0,-302.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.moussa08,best ctd 460/2
8105,"[58654, 68920, 86827]",3,[8214],1,[10193],1,0,-902.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.amira08,best ctd 460/2
8106,"[58654, 68920, 86827]",3,[8215],1,[10194],1,0,-2772.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.amor 08,best ctd 460/2
8107,"[58654, 68920, 86827]",3,[8216],1,[10195],1,0,-2977.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mehdi 08,best ctd 460/2
8108,"[58654, 68920, 86827]",3,[8217],1,[10196],1,0,-602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ridha08,best ctd 460/2
8109,"[58654, 68920, 86827]",3,[8218],1,[10197],1,0,-1627.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.guedri 08,best ctd 460/2
8110,"[58654, 68920, 86827]",3,[8219],1,[10198],1,0,-1627.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.rkeya08,best ctd 460/2
8111,"[58654, 68920, 86827]",3,[8220],1,[10223],1,0,-1502.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.belhsen 08,best ctd 460/2
8112,"[58654, 68920, 86827]",3,[8221],1,[10200],1,0,-2502.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mondher 08,best ctd 460/2
8113,"[58654, 68920, 86827]",3,[8222],1,[10201],1,0,-2052.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.yassine 08,best ctd 460/2
8114,"[58654, 68920, 86827]",3,[8223],1,[10254],1,0,-1552.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.sofiene 08,best ctd 460/2
8115,"[58654, 68920, 86827]",3,[8224],1,[10203],1,0,-1902.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bousnina08,best ctd 460/2
8116,"[58654, 68920, 86827]",3,[8225],1,[10204],1,0,-922.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.touati 08,best ctd 460/2
8117,"[58654, 68920, 86827]",3,[8226],1,[10231],1,0,-1352.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.adnen 08,best ctd 460/2
8118,"[58654, 68920, 86827]",3,[8227],1,[10249],1,0,-1492.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.aboud 08,best ctd 460/2
8119,"[58654, 68920, 86827]",3,[8228],1,[10207],1,0,-2387.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.chokri 08,best ctd 460/2
8120,"[58654, 68920, 86827]",3,[8229],1,[10208],1,0,-1952.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.salah 08,best ctd 460/2
8121,"[58654, 68920, 86827]",3,[8230],1,[10209],1,0,-1982.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.belghuith 08,best ctd 460/2
8122,"[58654, 68920, 86827]",3,[8231],1,[10210],1,0,-1737.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.brahim 08,best ctd 460/2
8123,"[58654, 68920, 86827]",3,[8232],1,[10211],1,0,-6962.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.fethi 08,best ctd 460/2
8124,"[58654, 68920, 86827]",3,[8233],1,[10212],1,0,-1470.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.houidi 08,best ctd 460/2
8125,"[58654, 68920, 86827]",3,[8234],1,[10213],1,0,-877.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.hichem 08,best ctd 460/2
8126,"[58654, 68920, 86827]",3,[8235],1,[10214],1,0,-1322.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.haj taieb 08,best ctd 460/2
8127,"[58654, 68920, 86827]",3,[8236],1,[10238],1,0,-1352.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.nouri ali 08,best ctd 460/2
8128,"[58654, 68920, 86827]",3,[8237],1,[10216],1,0,-1172.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.fitouri 08,best ctd 460/2
8129,"[58654, 68920, 86827]",3,[8238],1,[10217],1,0,-1467.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.barki 08,best ctd 460/2
8130,"[58654, 68920, 86827]",3,[8239],1,[10218],1,0,-1587.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.rboudi 08,best ctd 460/2
8131,"[58654, 68920, 86827]",3,[8240],1,[10219],1,0,-1602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.aloui 08,best ctd 460/2
8132,"[58654, 68920, 86827]",3,[8241],1,[10220],1,0,-1977.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bahloul 08,best ctd 460/2
8133,"[58654, 68920, 86827]",3,[8242],1,[10221],1,0,-1902.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.triki 08,best ctd 460/2
8134,"[58654, 68920, 86827]",3,[8243],1,[10222],1,0,-2127.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.rhouma08,best ctd 460/2
8135,"[58654, 68920, 86827]",3,[8244],1,[10258],1,0,-1502.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.miled 08,best ctd 460/2
8136,"[58654, 68920, 86827]",3,[8245],1,[10224],1,0,-352.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.mordini 08,best ctd 460/2
8137,"[58654, 68920, 86827]",3,[8246],1,[10226],1,0,-602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.saif 08,best ctd 460/2
8138,"[58654, 68920, 86827]",3,[8247],1,[10227],1,0,-687.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.maher 08,best ctd 460/2
8139,"[58654, 68920, 86827]",3,[8248],1,[10260],1,0,-752.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.najib 08,best ctd 460/2
8140,"[58654, 68920, 86827]",3,[8249],1,[10261],1,0,-1602.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.el hosni 08,best ctd 460/2
8141,"[58654, 68920, 86827]",3,[8250],1,[10262],1,0,-2102.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.halawat 08,best ctd 460/2
8142,"[58654, 68920, 86827]",3,[8251],1,[10263],1,0,-1152.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.ibn farah 08,best ctd 460/2
8143,"[58654, 68920, 86827]",3,[8252],1,[10264],1,0,-502.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.zaafar 08,best ctd 460/2
8144,"[58654, 68920, 86827]",3,[8253],1,[10265],1,0,-787.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.yahyaoui 08,best ctd 460/2
8145,"[58654, 68920, 86827]",3,[8254],1,[10266],1,0,-657.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.akrout 08,best ctd 460/2
8146,"[58654, 68920, 86827]",3,[8255],1,[10267],1,0,-191.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.bouaziz 08,best ctd 460/2
8147,"[58654, 68920, 86827]",3,[8256],1,[10268],1,0,-210.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.haouas 08,best ctd 460/2
8148,"[58654, 68920, 86827]",3,[8257],1,[10252],1,0,-1652.0,,1,9,2008,1,9,2008,virtemiscomp,,7891010056211,CTD,TNC,virement/sal.rochdi 08,best ctd 460/2
8149,"[37473, 53595]",2,[8258],1,[10294],1,0,12320.0,,2,9,2008,2,9,2008,virement,,7891010056211,CTD,TNC,alim.usd/ctd 10000$,best ctd 460/2
8150,"[20803, 30474, 40134, 41984, 44327, 75440, 75640]",7,[8259],1,[10150],1,1,-1344351,,2,9,2008,2,9,2008,paiementcheque,2474460,7891010056211,CTD,TNC,c 2474460 rgt/f.r2k metal,best ctd 460/2
8151,"[19373, 20115, 40060, 41456, 42968, 45018, 75753]",7,[8260],1,[10154],1,1,-1237097,,2,9,2008,2,9,2008,paiementcheque,2474451,7891010056211,CTD,TNC,c 2474451 rgt/f.p.electri,best ctd 460/2
8152,"[20968, 41611, 48333, 50398, 55180]",5,[8261],1,[10152],1,1,-9523177,,2,9,2008,2,9,2008,paiementcheque,2474459,7891010056211,CTD,TNC,c 2474459 rgt/f.b.lassaad,best ctd 460/2
8153,"[9613, 46530, 56606, 73292, 107384, 109945, 129226]",7,[8262],1,[10422],1,0,-796918,,3,9,2008,3,9,2008,paiementcheque,2500153,7891010056211,CTD,TNC,c 2500153 rem/expences,best ctd 460/2
8154,"[28901, 29364, 33798, 44501, 44656]",5,[8263],1,[10148],1,2,-504166,,3,9,2008,3,9,2008,paiementcheque,2474462,7891010056211,CTD,TNC,c 2474462 rgt/f.joma&cie,best ctd 460/2
8155,"[73281, 76737, 97230, 109690]",4,[8264],1,[10421],1,1,-990.0,,4,9,2008,4,9,2008,paiementcheque,2500152,7891010056211,CTD,TNC,c 2500152 rgt/f.ok restau,best ctd 460/2
8156,"[21177, 28961, 47309, 53125, 56796, 57271, 74175]",7,[8265],1,[10129],1,7,-56000.0,,4,9,2008,4,9,2008,paiementcheque,2500148,7891010056211,CTD,TNC,c 2500148 av/equipetrol,best ctd 460/2
8157,"[47926, 55461, 87250, 93226, 101664, 111775]",6,[8266],1,[10431],1,0,-51666313,,4,9,2008,4,9,2008,paiementcheque,2500155,7891010056211,CTD,TNC,c 2500155 rgt/f.sohatram,best ctd 460/2
8158,"[50823, 61607, 72448, 79911, 80592, 86267, 91243, 94984]",8,[8267],1,[10423],1,1,-3074.2,,4,9,2008,4,9,2008,paiementcheque,2500154,7891010056211,CTD,TNC,c 2500154 rgt/f.telecom,best ctd 460/2
