TransactionIndex,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency
6064,[6128],1,[7714],1,0,-1601.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6065,[6129],1,[7715],1,0,-341.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6066,[6130],1,[7664],1,0,-2001.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6067,[6131],1,[7667],1,0,-2001.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6068,[6132],1,[7665],1,0,-3001.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6069,[6133],1,[7666],1,0,-2051.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6070,[6134],1,[7711],1,0,-2001.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6071,[6135],1,[7668],1,0,-2851.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6072,[6136],1,[7669],1,0,-951.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6073,[6137],1,[7670],1,0,-1101.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6074,[6138],1,[7671],1,0,-1201.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6075,[6139],1,[7713],1,0,-401.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6076,[6140],1,[7673],1,0,-1101.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6077,[6141],1,[7699],1,0,-601.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6078,[6142],1,[7677],1,0,-701.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6079,[6143],1,[7676],1,0,-301.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6080,[6144],1,[7688],1,0,-701.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6081,[6145],1,[7684],1,0,-501.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6082,[6146],1,[7679],1,0,-1301.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6083,[6147],1,[7680],1,0,-751.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6086,[6150],1,[7682],1,0,-901.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6087,[6151],1,[7707],1,0,-801.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6088,[6152],1,[7691],1,0,-501.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6089,[6153],1,[7685],1,0,-901.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6090,[6154],1,[7686],1,0,-1101.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6091,[6155],1,[7687],1,0,-901.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6092,[6156],1,[7689],1,0,-701.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6093,[6157],1,[7693],1,0,-701.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6094,[6158],1,[7702],1,0,-651.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6095,[6159],1,[7704],1,0,-501.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6096,[6160],1,[7712],1,0,-551.7,,31,08,2007,31,08,2007,virtemiscomp,,0007891010056211,CTD,TNC
6097,[6161],1,[7631],1,8,-6861.694,,03,09,2007,03,09,2007,paiementcheque,2317862,0007891010056211,CTD,TNC
6098,[6162],1,[7648],1,7,-9673.083,,03,09,2007,03,09,2007,paiementcheque,2317916,0007891010056211,CTD,TNC
6099,[6163],1,[7629],1,11,-3198.3,,03,09,2007,03,09,2007,paiementcheque,2317883,0007891010056211,CTD,TNC
6100,[6164],1,[7637],1,7,-440.0,,03,09,2007,03,09,2007,paiementcheque,2317924,0007891010056211,CTD,TNC
6101,[6165],1,[7650],1,7,-6797.1,,03,09,2007,03,09,2007,paiementcheque,2317927,0007891010056211,CTD,TNC
6102,[6166],1,[7641],1,7,-504.75,,03,09,2007,03,09,2007,paiementcheque,2317930,0007891010056211,CTD,TNC
6103,[6167],1,[7653],1,7,-1139.453,,03,09,2007,03,09,2007,paiementcheque,2317935,0007891010056211,CTD,TNC
6104,[6168],1,[7655],1,6,-13388.862,,03,09,2007,03,09,2007,paiementcheque,2317937,0007891010056211,CTD,TNC
6105,[6169],1,[7720],1,2,-3850.0,,03,09,2007,03,09,2007,paiementcheque,2317949,0007891010056211,CTD,TNC
6106,[6170],1,[7719],1,2,-213.0,,03,09,2007,03,09,2007,paiementcheque,2317948,0007891010056211,CTD,TNC
6107,[6171],1,[7723],1,0,15000.0,,03,09,2007,03,09,2007,virement,,0007891010056211,CTD,TNC
6108,[6172],1,[7608],1,21,-2653.89,,04,09,2007,04,09,2007,paiementcheque,2317844,0007891010056211,CTD,TNC
6109,[6173],1,[7642],1,8,-3901.873,,04,09,2007,04,09,2007,paiementcheque,2317931,0007891010056211,CTD,TNC
6110,[6174],1,[7724],1,0,10000.0,,04,09,2007,04,09,2007,virement,,0007891010056211,CTD,TNC
6111,[6175],1,[7727],1,0,10000.0,,05,09,2007,05,09,2007,virement,,0007891010056211,CTD,TNC
6112,[6176],1,[7640],1,9,-1750.0,,05,09,2007,05,09,2007,paiementcheque,2317929,0007891010056211,CTD,TNC
6113,[6177],1,[7718],1,4,-5496.17,,05,09,2007,05,09,2007,paiementcheque,2317946,0007891010056211,CTD,TNC
6114,[6178],1,[7649],1,9,-113.383,,05,09,2007,05,09,2007,paiementcheque,2317917,0007891010056211,CTD,TNC
6115,[6179],1,[7644],1,9,-3406.935,,05,09,2007,05,09,2007,paiementcheque,2317933,0007891010056211,CTD,TNC
6116,[6180],1,[7721],1,5,-40000.0,,06,09,2007,06,09,2007,paiementcheque,2317947,0007891010056211,CTD,TNC
6117,[6181],1,[7729],1,0,127650.0,,06,09,2007,06,09,2007,virement,,0007891010056211,CTD,TNC
6118,[6182],1,[7717],1,7,-355.3,,07,09,2007,07,09,2007,paiementcheque,2317939,0007891010056211,CTD,TNC
6119,[6183],1,[7726],1,5,-3385.6,,10,09,2007,10,09,2007,paiementcheque,2317951,0007891010056211,CTD,TNC
6120,[6184],1,[7730],1,0,-10000.0,,10,09,2007,10,09,2007,paiementcheque,2317954,0007891010056211,CTD,TNC
6121,[6185],1,[7643],1,15,-1090.226,,11,09,2007,11,09,2007,paiementcheque,2317932,0007891010056211,CTD,TNC
6122,[6186],1,[7728],1,5,-14849.05,,11,09,2007,11,09,2007,paiementcheque,2317953,0007891010056211,CTD,TNC
6123,[6187],1,[7639],1,15,-565.0,,11,09,2007,11,09,2007,paiementcheque,2317926,0007891010056211,CTD,TNC
6124,[6188],1,[7725],1,6,-1861.65,,11,09,2007,11,09,2007,paiementcheque,2317950,0007891010056211,CTD,TNC
6125,[6189],1,[7638],1,16,-6415.407,,12,09,2007,12,09,2007,paiementcheque,2317925,0007891010056211,CTD,TNC
6126,[6190],1,[7464],1,65,-304.346,,12,09,2007,12,09,2007,paiementcheque,2317952,0007891010056211,CTD,TNC
6127,[6191],1,[7722],1,12,-1460.0,,13,09,2007,13,09,2007,paiementcheque,2317835,0007891010056211,CTD,TNC
6128,[6192],1,[7738],1,0,-144.0,,13,09,2007,13,09,2007,paiementcheque,2317964,0007891010056211,CTD,TNC
6129,[6193],1,[7740],1,0,-393.993,,13,09,2007,13,09,2007,paiementcheque,2317766,0007891010056211,CTD,TNC
6130,[6194],1,[7739],1,0,-272.0,,13,09,2007,13,09,2007,paiementcheque,2317765,0007891010056211,CTD,TNC
6131,[6195],1,[7732],1,0,-1740.0,,13,09,2007,13,09,2007,paiementcheque,2317958,0007891010056211,CTD,TNC
6132,[6196],1,[7744],1,0,-1225.98,,13,09,2007,13,09,2007,paiementcheque,2317956,0007891010056211,CTD,TNC
6133,[6197],1,[7742],1,0,-1211.55,,13,09,2007,13,09,2007,paiementcheque,2317768,0007891010056211,CTD,TNC
6134,[6198],1,[7733],1,0,-986.8,,13,09,2007,13,09,2007,paiementcheque,2317959,0007891010056211,CTD,TNC
6135,[6199],1,[7731],1,0,-547.872,,13,09,2007,13,09,2007,paiementcheque,2317957,0007891010056211,CTD,TNC
6136,[6200],1,[7734],1,4,-1311.0,,17,09,2007,17,09,2007,paiementcheque,2317960,0007891010056211,CTD,TNC
6137,[6201],1,[7745],1,1,-1650.0,,19,09,2007,19,09,2007,paiementcheque,2317769,0007891010056211,CTD,TNC
6138,[6202],1,[7735],1,6,-5000.3,,19,09,2007,19,09,2007,paiementcheque,2317961,0007891010056211,CTD,TNC
6139,[6203],1,[7741],1,6,-893.0,,19,09,2007,19,09,2007,paiementcheque,2317955,0007891010056211,CTD,TNC
6140,[6204],1,[7737],1,6,-3422.0,,19,09,2007,19,09,2007,paiementcheque,2317963,0007891010056211,CTD,TNC
6141,[6205],1,[7755],1,0,1000.0,,21,09,2007,21,09,2007,virement,,0007891010056211,CTD,TNC
6142,[6206],1,[7743],1,8,-18707.173,,21,09,2007,21,09,2007,paiementcheque,2317767,0007891010056211,CTD,TNC
6143,[6207],1,[7753],1,0,-6250.0,,21,09,2007,21,09,2007,paiementcheque,2317781,0007891010056211,CTD,TNC
6144,[6208],1,[7748],1,3,-3160.818,,21,09,2007,21,09,2007,paiementcheque,2317772,0007891010056211,CTD,TNC
6145,[6209],1,[7736],1,8,-3780.0,,21,09,2007,21,09,2007,paiementcheque,2317962,0007891010056211,CTD,TNC
6146,[6210],1,[7749],1,2,-406.6,,21,09,2007,21,09,2007,paiementcheque,2317773,0007891010056211,CTD,TNC
6147,[6211],1,[7764],1,0,10000.0,,24,09,2007,24,09,2007,virement,,0007891010056211,CTD,TNC
6148,[6212],1,[7760],1,3,-531.285,,24,09,2007,24,09,2007,paiementcheque,2317779,0007891010056211,CTD,TNC
6149,[6213],1,[7754],1,3,-4750.0,,24,09,2007,24,09,2007,paiementcheque,2317782,0007891010056211,CTD,TNC
6150,[6214],1,[7762],1,0,-598.54,,24,09,2007,24,09,2007,paiementcheque,2317786,0007891010056211,CTD,TNC
6151,[6215],1,[7765],1,0,5000.0,,25,09,2007,25,09,2007,virement,,0007891010056211,CTD,TNC
6152,[6216],1,[7752],1,4,-3439.158,,25,09,2007,25,09,2007,paiementcheque,2317777,0007891010056211,CTD,TNC
6153,[6217],1,[7761],1,4,-616.319,,25,09,2007,25,09,2007,paiementcheque,2317784,0007891010056211,CTD,TNC
6154,[6218],1,[7746],1,7,-4883.627,,25,09,2007,25,09,2007,paiementcheque,2317770,0007891010056211,CTD,TNC
6155,[6219],1,[7768],1,0,1000.0,,26,09,2007,26,09,2007,virement,,0007891010056211,CTD,TNC
6156,[6220],1,[7659],1,26,-1182.7,,26,09,2007,26,09,2007,paiementcheque,2317940,0007891010056211,CTD,TNC
6157,[6221],1,[7831],1,0,-5000.0,,27,09,2007,27,09,2007,paiementcheque,2317796,0007891010056211,CTD,TNC
6158,[6222],1,[7828],1,0,-10201.0,,27,09,2007,27,09,2007,paiementcheque,2317790,0007891010056211,CTD,TNC
6159,[6223],1,[7833],1,0,15000.0,,27,09,2007,27,09,2007,virement,,0007891010056211,CTD,TNC
6160,[6224],1,[7769],1,1,-2001.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6161,[6225],1,[7834],1,0,170000.0,,27,09,2007,27,09,2007,virement,,0007891010056211,CTD,TNC
6162,[6226],1,[7770],1,1,-2001.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6163,[6227],1,[7771],1,1,-2501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6164,[6228],1,[7772],1,1,-2051.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6165,[6229],1,[7773],1,1,-2001.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6166,[6230],1,[7774],1,1,-2851.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6167,[6231],1,[7775],1,1,-951.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6168,[6232],1,[7776],1,1,-1101.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6169,[6233],1,[7777],1,1,-1201.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6170,[6234],1,[7778],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6171,[6235],1,[7779],1,1,-1101.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6172,[6236],1,[7780],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6173,[6237],1,[7781],1,1,-701.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6174,[6238],1,[7782],1,1,-301.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6175,[6239],1,[7783],1,1,-701.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6176,[6240],1,[7784],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6177,[6241],1,[7785],1,1,-1301.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6178,[6242],1,[7786],1,1,-751.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6181,[6245],1,[7788],1,1,-901.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6182,[6246],1,[7789],1,1,-801.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6183,[6247],1,[7790],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6184,[6248],1,[7791],1,1,-1451.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6185,[6249],1,[7792],1,1,-1101.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6186,[6250],1,[7793],1,1,-901.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6187,[6251],1,[7794],1,1,-701.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6188,[6252],1,[7795],1,1,-801.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6189,[6253],1,[7796],1,1,-651.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6190,[6254],1,[7797],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6191,[6255],1,[7798],1,1,-551.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6192,[6256],1,[7799],1,1,-701.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6193,[6257],1,[7800],1,1,-551.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6194,[6258],1,[7801],1,1,-651.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6195,[6259],1,[7802],1,1,-601.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6196,[6260],1,[7803],1,1,-801.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6197,[6261],1,[7804],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6198,[6262],1,[7805],1,1,-601.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6199,[6263],1,[7806],1,1,-2101.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6200,[6264],1,[7807],1,1,-1401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6201,[6265],1,[7808],1,1,-651.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6202,[6266],1,[7809],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6203,[6267],1,[7810],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6204,[6268],1,[7811],1,1,-451.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6205,[6269],1,[7812],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6206,[6270],1,[7813],1,1,-801.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6207,[6271],1,[7814],1,1,-551.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6208,[6272],1,[7815],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6209,[6273],1,[7816],1,1,-378.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6210,[6274],1,[7817],1,1,-341.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6211,[6275],1,[7818],1,1,-2001.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6212,[6276],1,[7819],1,1,-551.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6213,[6277],1,[7820],1,1,-1601.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6214,[6278],1,[7821],1,1,-501.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6215,[6279],1,[7822],1,1,-341.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6216,[6280],1,[7823],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6217,[6281],1,[7824],1,1,-401.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6218,[6282],1,[7825],1,1,-394.7,,27,09,2007,27,09,2007,virtemiscomp,,0007891010056211,CTD,TNC
6219,[6283],1,[7758],1,6,-4593.0,,27,09,2007,27,09,2007,paiementcheque,2317776,0007891010056211,CTD,TNC
6220,[6284],1,[7750],1,8,-410.0,,27,09,2007,27,09,2007,paiementcheque,2317775,0007891010056211,CTD,TNC
6221,[6285],1,[7763],1,3,-183.84,,27,09,2007,27,09,2007,paiementcheque,2317785,0007891010056211,CTD,TNC
6222,[6286],1,[7759],1,6,-865.0,,27,09,2007,27,09,2007,paiementcheque,2317778,0007891010056211,CTD,TNC
6223,[6287],1,[7826],1,1,-112002.5,,27,09,2007,27,09,2007,paiement,,0007891010056211,CTD,TNC
6224,[6288],1,[7830],1,1,-10000.0,,28,09,2007,28,09,2007,paiementcheque,2317794,0007891010056211,CTD,TNC
6225,[6289],1,[7747],1,10,-3396.34,,28,09,2007,28,09,2007,paiementcheque,2317771,0007891010056211,CTD,TNC
6226,[6290],1,[7837],1,0,15000.0,,28,09,2007,28,09,2007,virement,,0007891010056211,CTD,TNC
6227,"[6291, 6292]",2,[7838],1,1,-5.9,,28,09,2007,01,10,2007,Bank Charge 1,,0007891010056211,CTD,TNC
6228,[6293],1,[7756],1,10,-109.8,,01,10,2007,01,10,2007,paiementcheque,2317783,0007891010056211,CTD,TNC
6229,[6294],1,[7841],1,0,20000.0,,01,10,2007,01,10,2007,virement,,0007891010056211,CTD,TNC
6230,[6295],1,[7843],1,0,-25002.0,,01,10,2007,01,10,2007,paiementeffet,,0007891010056211,CTD,TNC
6231,[6296],1,[7842],1,0,12450.0,,01,10,2007,01,10,2007,virement,,0007891010056211,CTD,TNC
6232,[6297],1,[7829],1,4,-3600.3,,01,10,2007,01,10,2007,paiementcheque,2317793,0007891010056211,CTD,TNC
6233,[6298],1,[7827],1,4,-1766.0,,01,10,2007,01,10,2007,paiementcheque,2317789,0007891010056211,CTD,TNC
6234,[6299],1,[7840],1,0,-1137.5,,01,10,2007,01,10,2007,paiementcheque,2317801,0007891010056211,CTD,TNC
6235,[6300],1,[7832],1,5,-15128.244,,02,10,2007,02,10,2007,paiementcheque,2317798,0007891010056211,CTD,TNC
6236,[6301],1,[7845],1,0,15000.0,,02,10,2007,02,10,2007,virement,,0007891010056211,CTD,TNC
6237,[6302],1,[7751],1,13,-333.655,,02,10,2007,02,10,2007,paiementcheque,2317774,0007891010056211,CTD,TNC
6238,[6303],1,[7836],1,4,-86.6,,02,10,2007,02,10,2007,paiementcheque,2317799,0007891010056211,CTD,TNC
6239,[6304],1,[7757],1,11,-45.0,,02,10,2007,02,10,2007,paiementcheque,2317780,0007891010056211,CTD,TNC
6240,[6305],1,[7835],1,5,-1035.0,,02,10,2007,02,10,2007,paiementcheque,2317795,0007891010056211,CTD,TNC
6241,[6306],1,[7766],1,8,-16245.3,,03,10,2007,03,10,2007,paiementcheque,2317788,0007891010056211,CTD,TNC
6242,[6307],1,[7839],1,2,-10292.857,,03,10,2007,03,10,2007,paiementcheque,2317800,0007891010056211,CTD,TNC
6243,[6308],1,[7847],1,0,37440.0,,03,10,2007,03,10,2007,virement,,0007891010056211,CTD,TNC
6244,[6309],1,[7852],1,0,62400.0,,08,10,2007,08,10,2007,virement,,0007891010056211,CTD,TNC
6245,[6310],1,[7846],1,6,-197371.708,,08,10,2007,08,10,2007,paiementcheque,2317803,0007891010056211,CTD,TNC
6246,[6311],1,[7851],1,0,124800.0,,08,10,2007,08,10,2007,virement,,0007891010056211,CTD,TNC
6247,[6312],1,[7767],1,14,-34357.089,,09,10,2007,09,10,2007,paiementcheque,2317787,0007891010056211,CTD,TNC
6248,[6313],1,[7848],1,4,-2084.727,,09,10,2007,09,10,2007,paiementcheque,2317805,0007891010056211,CTD,TNC
6249,[6314],1,[7856],1,0,35000.0,,09,10,2007,09,10,2007,virement,,0007891010056211,CTD,TNC
6250,[6315],1,[7850],1,5,-60.0,,10,10,2007,10,10,2007,paiementcheque,2317804,0007891010056211,CTD,TNC
6251,[6316],1,[7861],1,0,62500.0,,11,10,2007,11,10,2007,virement,,0007891010056211,CTD,TNC
6252,[6317],1,[7855],1,2,-6000.0,,11,10,2007,11,10,2007,paiementcheque,2317808,0007891010056211,CTD,TNC
6253,[6318],1,[7635],1,45,-506.406,,11,10,2007,11,10,2007,paiementcheque,2317922,0007891010056211,CTD,TNC
6254,[6319],1,[7854],1,2,-617.0,,11,10,2007,11,10,2007,paiementcheque,2317807,0007891010056211,CTD,TNC
6255,[6320],1,[7864],1,0,-996.645,,15,10,2007,15,10,2007,paiementcheque,2394247,0007891010056211,CTD,TNC
6256,[6321],1,[7874],1,0,-1200.0,,15,10,2007,15,10,2007,paiementcheque,2394248,0007891010056211,CTD,TNC
6257,[6322],1,[7865],1,0,-3000.0,,15,10,2007,15,10,2007,paiementcheque,2394249,0007891010056211,CTD,TNC
6258,[6323],1,[7866],1,0,-762.0,,15,10,2007,15,10,2007,paiementcheque,2394250,0007891010056211,CTD,TNC
6259,[6324],1,[7867],1,0,-5240.3,,15,10,2007,15,10,2007,paiementcheque,2394251,0007891010056211,CTD,TNC
6260,[6325],1,[7857],1,6,-5071.775,,16,10,2007,16,10,2007,paiementcheque,2317811,0007891010056211,CTD,TNC
6261,[6326],1,[7868],1,1,-3630.6,,16,10,2007,16,10,2007,paiementcheque,2394253,0007891010056211,CTD,TNC
6262,[6327],1,[7853],1,7,-13540.043,,16,10,2007,16,10,2007,paiementcheque,2317810,0007891010056211,CTD,TNC
6263,[6328],1,[7858],1,6,-7688.81,,16,10,2007,16,10,2007,paiementcheque,2317812,0007891010056211,CTD,TNC
6264,[6329],1,[7844],1,15,-368.8,,16,10,2007,16,10,2007,paiementcheque,2317802,0007891010056211,CTD,TNC
6265,[6330],1,[7876],1,0,-5214.99,,17,10,2007,17,10,2007,virtemiscomp,,0007891010056211,CTD,TNC
6266,[6331],1,[7862],1,6,-2465.0,,17,10,2007,17,10,2007,paiementcheque,2394245,0007891010056211,CTD,TNC
6267,[6332],1,[7871],1,3,-3001.7,,18,10,2007,18,10,2007,virtemiscomp,,0007891010056211,CTD,TNC
6268,[6333],1,[7652],1,52,-495.0,,18,10,2007,18,10,2007,paiementcheque,2317918,0007891010056211,CTD,TNC
6269,[6334],1,[7849],1,14,-3767.025,,19,10,2007,19,10,2007,paiementcheque,2317806,0007891010056211,CTD,TNC
6270,[6335],1,[7877],1,0,-3450.0,,19,10,2007,19,10,2007,paiementcheque,2394262,0007891010056211,CTD,TNC
6271,[6336],1,[7870],1,4,-380.0,,19,10,2007,19,10,2007,paiementcheque,2394260,0007891010056211,CTD,TNC
6272,[6337],1,[7878],1,0,6215.0,,19,10,2007,19,10,2007,virement,,0007891010056211,CTD,TNC
6273,[6338],1,[7860],1,12,-1110.0,,22,10,2007,22,10,2007,paiementcheque,2317814,0007891010056211,CTD,TNC
6274,[6339],1,[7479],1,97,-1770.3,,22,10,2007,22,10,2007,paiementcheque,2317722,0007891010056211,CTD,TNC
6275,[6340],1,[7872],1,7,-4204.882,,22,10,2007,22,10,2007,paiementcheque,2394255,0007891010056211,CTD,TNC
6276,[6341],1,[7879],1,0,12400.0,,22,10,2007,22,10,2007,virement,,0007891010056211,CTD,TNC
6277,[6342],1,[7886],1,0,10000.0,,24,10,2007,24,10,2007,virement,,0007891010056211,CTD,TNC
6278,[6343],1,[7863],1,13,-4633.216,,24,10,2007,24,10,2007,paiementcheque,2394246,0007891010056211,CTD,TNC
6279,[6344],1,[7873],1,9,-10000.0,,24,10,2007,24,10,2007,paiementcheque,2394261,0007891010056211,CTD,TNC
6280,[6345],1,[7884],1,3,-1050.0,,25,10,2007,25,10,2007,paiementcheque,2394265,0007891010056211,CTD,TNC
6281,[6346],1,[7887],1,0,56070.0,,25,10,2007,25,10,2007,virement,,0007891010056211,CTD,TNC
6282,[6347],1,[7880],1,4,-2821.733,,26,10,2007,26,10,2007,paiementcheque,2394263,0007891010056211,CTD,TNC
6283,[6348],1,[7859],1,16,-1609.012,,26,10,2007,26,10,2007,paiementcheque,2317813,0007891010056211,CTD,TNC
6284,[6349],1,[7882],1,4,-5438.382,,26,10,2007,26,10,2007,paiementcheque,2394267,0007891010056211,CTD,TNC
6285,[6350],1,[7881],1,4,-4396.078,,26,10,2007,26,10,2007,paiementcheque,2394266,0007891010056211,CTD,TNC
6286,[6351],1,[7889],1,0,-986.8,,29,10,2007,29,10,2007,virtemiscomp,,0007891010056211,CTD,TNC
6287,[6352],1,[7890],1,0,-4886.4,,29,10,2007,29,10,2007,virtemiscomp,,0007891010056211,CTD,TNC
6288,[6353],1,[7885],1,7,-440.425,,29,10,2007,29,10,2007,paiementcheque,2394264,0007891010056211,CTD,TNC
6289,[6354],1,[7888],1,0,49360.0,,29,10,2007,29,10,2007,virement,,0007891010056211,CTD,TNC
6290,[6355],1,[7875],1,15,-56687.964,,30,10,2007,30,10,2007,paiementcheque,2394252,0007891010056211,CTD,TNC
6291,[6356],1,[7883],1,9,-15344.079,,31,10,2007,31,10,2007,paiementcheque,2394268,0007891010056211,CTD,TNC
